Organisation,Deployment,Consentimento API,Dados Cadastrais (PF) API,Dados Cadastrais (PJ) API,Resources API,Contas API,Cartão de Crédito API,Operações de Crédito - Empréstimos API,Operações de Crédito - Financiamentos API,Operações de Crédito - Adiantamento a Depositantes API,Operações de Crédito - Direitos Creditórios Descontados API
Banco BTG Pactual S.A.,Banco BTG Pactual Open Banking v1.0,[03 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/BANCO-BTG-PACTUAL-SA-BANCO-BTG-PACTUAL-OPEN-BANKING-CONSENTS-API-03-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=VzP1sdoLERVrE) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/BANCO-BTG-PACTUAL-SA-BANCO-BTG-PACTUAL-OPEN-BANKING-PERSONAL-CUSTOMER-DATA-API-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=xb34YUedTikur) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/BANCO-BTG-PACTUAL-SA-BANCO-BTG-PACTUAL-OPEN-BANKING-BUSINESS-COSTUMER-DATA-API-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=VAAj5QYOV3tXa) PASS,[01 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/BANCO-BTG-PACTUAL-SA-BANCO-BTG-PACTUAL-OPEN-BANKING-RESOURCES-API-01-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=YQFN3eezskhzP) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/BANCO-BTG-PACTUAL-SA-BANCO-BTG-PACTUAL-OPEN-BANKING-ACCOUNTS-API-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=rTL8jvoncxz0G)  PASS,[29 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/BANCO-BTG-PACTUAL-SA-BANCO-BTG-PACTUAL-OPEN-BANKING-CREDIT-CARD-API-30-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=OS48PsZteE3JL)   PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/BANCO-BTG-PACTUAL-SA-BANCO-BTG-PACTUAL-OPEN-BANKING-LOANS-API-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=WUGxFheaaWKFe)   PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/BANCO-BTG-PACTUAL-SA-BANCO-BTG-PACTUAL-OPEN-BANKING-FINANCINGS-API-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=N7g15UORD7spL)   PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/Banco-BTG-PACTUAL-unarranged-overdraft-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=FMvWvWtQ7Iyhu)   PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/BANCO-BTG-PACTUAL-SA-BANCO-BTG-PACTUAL-OPEN-BANKING-DISCOUNTED-CREDIT-RIGHTS-API-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=ukUe5QX1VImuZ)   PASS
BANCO CITIBANK S.A.,Banco Citibank – Open Banking Brazil V1.0,[16 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Consents_api_test-private_key_jwt-by_value-plain_response-A3bVZ0SVzgB65-16-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=A3bVZ0SVzgB65)   PASS,,[16 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/Business_Customer_Data_api_test-private_key_jwt-by_value-plain_response-4I5zpIC9NgLcu-16-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=4I5zpIC9NgLcu) PASS,[16 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Resources_api_test-private_key_jwt-by_value-plain_response-agrjssek5kibx-16-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=agrjssek5kibx)  PASS,[16 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Account_api_test-private_key_jwt-by_value-plain_response-wkwl2dpx2wVNO-16-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=wkwl2dpx2wVNO)  PASS,[16 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Credit_card_api_test-private_key_jwt-by_value-plain_response-kPGdW2RDlSHez-16-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=kPGdW2RDlSHez)  PASS,[16 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Loans_api_test-private_key_jwt-by_value-plain_response-ij9i6eOcQxlIb-16-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=ij9i6eOcQxlIb)  PASS,[16 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Financings_api_test-private_key_jwt-by_value-plain_response-PMgBz6rcOr6Qi-16-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=PMgBz6rcOr6Qi)   PASS,[16 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/Unarranged_overdraft_api_test-private_key_jwt-by_value-plain_response-KwjAvzZ2QOram-16-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=KwjAvzZ2QOram)   PASS,[16 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/Credit_operations_discounted_credit_rights_api_test-private_key_jwt-by_value-plain_response-YF8RWwVFGceC1-16-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=YF8RWwVFGceC1)   PASS
Banco do Brasil S.A,API BB v1,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Consents_api_test-mtls-by_value-plain_response-UZHtxOCC41p5e-24-Nov-2021.zip) [[View]]( https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=UZHtxOCC41p5e)  PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Personal_Customer_Data_api_test-mtls-by_value-plain_response-3NeYBHWRmjcBA-19-Nov-2021.zip) [[View]]( https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=3NeYBHWRmjcBA)   PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/Business_Customer_Data_api_test-mtls-by_value-plain_response-eLkjzpcDKLUjp-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=eLkjzpcDKLUjp)   PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Resources_api_test-mtls-by_value-plain_response-RndL0EqhHH483-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=RndL0EqhHH483)   PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Account_api_test-mtls-by_value-plain_response-NmDBILpqBfcMV-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=NmDBILpqBfcMV) PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Credit_card_api_test-mtls-by_value-plain_response-PWICZ69N3uxMO-24-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=PWICZ69N3uxMO) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Loans_api_test-mtls-by_value-plain_response-mFe3GRRAvtmcp-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=mFe3GRRAvtmcp) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Financings_api_test-mtls-by_value-plain_response-4JUdPxeCsv5m6-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=4JUdPxeCsv5m6) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/Unarranged_overdraft_api_test-mtls-by_value-plain_response-Cr7J1zvthSsSi-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Cr7J1zvthSsSi) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/Credit_operations_discounted_credit_rights_api_test-mtls-by_value-plain_response-2pVEQuObsIkQq-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=2pVEQuObsIkQq) PASS
Banco do Nordeste do Brasil S.A.,BNB Open Banking Brasil 1.0.0,[16 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Consents_api_test-mtls-by_value-plain_response-Y8C8uHBZEIWWn-24-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Y8C8uHBZEIWWn) PASS,[24 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Personal_Customer_Data_api_test-mtls-by_value-plain_response-UGl2PMHh2GvIa-30-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=UGl2PMHh2GvIa) PASS,[24 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/Business_Customer_Data_api_test-mtls-by_value-plain_response-6pzI2UoIiv34c-24-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=6pzI2UoIiv34c) PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Resources_api_test-mtls-by_value-plain_response-SpyhfNmQL6gZ1-24-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=SpyhfNmQL6gZ1) PASS,[24 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Account_api_test-mtls-by_value-plain_response-K9sbPyRJmPjQk-24-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=K9sbPyRJmPjQk)   PASS,[24 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Credit_card_api_test-mtls-by_value-plain_response-u6RR3oL4tXmNv-30-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=u6RR3oL4tXmNv) PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Loans_api_test-mtls-by_value-plain_response-aBOUogtVjfRkC-24-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=aBOUogtVjfRkC) PASS,,,
Banco Losango S.A. – Banco Múltiplo,Banco Losango – Open Finance Brazil v1.0,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Banco_Losango_Losango-API-CONSENTS-25-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=oQi1D6aIFWijK)   PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Banco_Losango-Losango-API-CUSTOMER-25-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=E2qz0xMXiZyEO)   PASS,,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Banco_Losango-Losango-API-RESOURCES-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=22bZ9BEOBMR9M) PASS,,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Banco_Losango-Losango-API-CARDS-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=ZYPcvEQ8AaUU8)  PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Banco_Losango-Losango-API-LOANS-25-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=xYWNHr9ibckcb)   PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Banco_Losango-Losango-API-FINANCINGS-25-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=t1IkEdJYRkbwN)   PASS,,
Banco Nacional de Desenvolvimento Econômico e Social,BNDES Open Banking 1.0.0,[22 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/BNDES-BNDES_Open_Banking-API-CONSENTS-02-Dez-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=sJK0iFaTzI3WT)   PASS,,[22 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/BNDES-BNDES_Open_Banking-API-BUSINESS-CUSTOMERS-02-Dez-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=qOh4vwbtDbc4B)   PASS,[10 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/BNDES-BNDES_Open_Banking-API-RESOURCES-11-Dez-2021.zip) [[View]]( https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=wYE6NECU40JKq)   PASS,,,,[22 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/BNDES-BNDES_Open_Banking-API-FINANCINGS-02-Dez-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=W2ctFuiCHFU6g)   PASS,,
Banco Original,Fase 2 - Recertificação Funcional,[30 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Consents_api_test-mtls-by_value-plain_response-a7qIJ9k0UOFPV-02-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=a7qIJ9k0UOFPV) PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Personal_Customer_Data_api_test-mtls-by_value-plain_response-MQwHCfGgArStw-24-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=MQwHCfGgArStw)   PASS,[24 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/BancoOriginalBusiness_Customer_Data_api_test-mtls-by_value-plain_response-CN8Xq0PJmKivX-24-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=mzkr5EYQMeVNl)   PASS,[23 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Resources_api_test-mtls-by_value-plain_response-7csoZw9GkeP95-24-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=7csoZw9GkeP95) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Account_api_test-mtls-by_value-plain_response-wfKKrCuLgTPKL-22-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=wfKKrCuLgTPKL) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Credit_card_api_test-mtls-by_value-plain_response-s7PpG96amKe76-22-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=s7PpG96amKe76)  PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/BancoOriginalLoans_api_test-mtls-by_value-plain_response-g1Mqjt1LAtkiD-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=g1Mqjt1LAtkiD)   PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/BancoOriginalFinancings_api_test-mtls-by_value-plain_response-NhcMWzAI8OpjM-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=NhcMWzAI8OpjM)   PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/BancoOriginalUnarranged_overdraft_api_test-mtls-by_value-plain_response-UmB2h2i1v0hZW-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=UmB2h2i1v0hZW)   PASS,[17 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/BancoOriginalCredit_operations_discounted_credit_rights_api_test-mtls-by_value-plain_response-L4b0W93oV7OUl-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=L4b0W93oV7OUl)   PASS
BANCO PAN S.A.,Banco PAN Open Banking v1.0,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Consents-api-test-private_key_jwt-pushed-plain_response-YWAR5bJAZduon-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=YWAR5bJAZduon) PASS,[10 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Personal_Customer_Data_api_test-private_key_jwt-pushed-plain_response-ALKlHUH8qxxMi-10-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=ALKlHUH8qxxMi) PASS,,[30 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Resources-api-test-private_key_jwt-pushed-plain_response-L1pTglTOziwVV-30-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=L1pTglTOziwVV) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Account_api_test-private_key_jwt-pushed-plain_response-Ywq6EVQ8PiYZX-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?plan=Ywq6EVQ8PiYZX&public=true) PASS,[10 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Credit_card_api_test-private_key_jwt-pushed-plain_response-sOz30xH9mJ7Vw-10-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=sOz30xH9mJ7Vw)   PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/BancoPanLoans_api_test-private_key_jwt-pushed-plain_response-REYw5wppVZdDX-18-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=REYw5wppVZdDX) PASS,[18 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Financings-api-test-private_key_jwt-pushed-plain_response-IVDjUaDjKXf9z-19-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=IVDjUaDjKXf9z) PASS,,
Banco Paulista,Banco Paulista Open Banking 1.0,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/BancoPaulista-Banco_Paulista_OpenBanking.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?plan=sutwZBJWPfTvz&public=true) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/BancoPaulista-Banco_Paulista_OpenBanking.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=7Ov50CtdVepUH) PASS,[02 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/BancoPaulista-Banco_Paulista_OpenBanking_1-2.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=F6RKtGBgpp9ie) PASS,[01 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/BancoPaulista-Banco_Paulista_OpenBanking_1.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=kzUBJQilcPHMl) PASS,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/BancoPaulista-Banco_Paulista_OpenBanking_1.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=qiMMwj7T9bnrq) PASS,,[19 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/BancoPaulista-Banco_Paulista_OpenBanking.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=I1Zm6lP5toZv5) PASS,,,
Banco Safra S.A.,Safra Open Banking 1.1.0,[07 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/consents/1.0.3/Banco_Safra_SA-Safra_Open_Banking-API-CONSENTS-private_key_jwt-08-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=bgEsq8SIu0hc1) PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/personal/1.0.3/Banco_Safra_SA-Safra_Open_Banking-API-PERSONAL-CUSTOMERS-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=Zlq2I2OGpVKBV) PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/business/1.0.3/Banco_Safra_SA-Safra_Open_Banking-API-BUSINESS-CUSTOMERS-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=0oCcCDoIpcrec) PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/resources/1.0.2/Banco_Safra_SA-Safra_Open_Banking-API-RESOURCES-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=ImPCB4pAYvhwb) PASS,[02 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/accounts/1.0.3/Banco_Safra_SA-Safra_Open_Banking-API-ACCOUNTS-private_key_jwt-03-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=pB1jAYJjfmGsD) PASS,[03 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/credit-card/1.0.4/Banco_Safra_SA-Safra_Open_Banking-API-CREDIT-CARD-private_key_jwt-03-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=yEVjauEAPZ0wn) PASS,[02 Dec 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/loans/1.0.4/Banco_Safra_SA-Safra_Open_Banking-API-LOANS-private_key_jwt-03-Dec-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=vx7FsfqSdGcHl)  PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/financings/1.0.4/Banco_Safra_SA-Safra_Open_Banking-API-FINANCINGS-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=fVYRVVQxXSCKR)   PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/unarranged-overdraft/1.0.4/Banco_Safra_SA-Safra_Open_Banking-API-UNARRANGED-ACCOUNTS-OVERDRAFT-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=ewQBzgOijo0Lp) PASS,[25 Nov 2021](https://openbanking-brasil.github.io/conformance/submissions/functional/invoice-financings/1.0.4/Banco_Safra_SA-Safra_Open_Banking-API-INVOICE-FINANCINGS-private_key_jwt-26-Nov-2021.zip) [[View]](https://web.conformance.directory.openbankingbrasil.org.br/plan-detail.html?public=true&plan=HGM0i8FtFVTaE) PASS
